Source Table,Problem,DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,simple_solve,reuse_points,initial_solution,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),budget,backorder_cost,demand_mean,warmup,variable_cost,fixed_cost,lead_mean,holding_cost,n_days,arc_costs,arcs,num_nodes
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.0814871769,0.1819997255,.,0,0.2994,1,0.252,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.2274312686,0.2843020002,.,0,.,0,.,0,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0366694627,0.1199707998,0.2358,1,0.2202,1,0.1422,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.1518616775,0.2245564179,.,0,.,0,0.1422,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.1238186631,0.2216188318,.,0,.,0,0.2982,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.2644304276,0.3365352652,.,0,.,0,.,0,0.111,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,13,True,0.325,0.85,1.5,0.15,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.2229071973,0.3975448562,.,0,.,0,.,0,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.0588628351,0.2024217494,.,0,0.4248,1,0.2838,1,0.111,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.1192458375,0.2749833542,.,0,.,0,0.4704,1,0.126,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.00310192,0.196431159,0.7547,1,0.5482,1,0.2664,1,0.1104,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.0184855481,0.1812166787,0.5408,1,0.423,1,0.3138,1,0.1104,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.1901894205,0.2858473866,.,0,.,0,0.3756,1,0.126,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0049417497,0.1442150441,0.3768,1,0.33,1,0.2046,1,0.111,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.0377049317,0.1825928456,0.6616,1,0.3798,1,0.2544,1,0.1284,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.0799773304,0.3213431175,.,0,0.8679,1,0.6859,1,0.1266,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.0126840473,0.2891278333,0.8126,1,0.7216,1,0.5396,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,14,True,0.35,0.575,1,0.65,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.05788554,0.248279521,.,0,0.5955,1,0.4548,1,0.1422,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.1337476884,0.2739468748,.,0,.,0,0.6858,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0495762768,0.2493117522,0.9038,1,0.5942,1,0.4536,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0662730985,0.2227614663,.,0,0.5761,1,0.36,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.038962214,0.2447005017,0.9464,1,0.7589,1,0.4074,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,-0.001513782,0.1666738781,0.631,1,0.4692,1,0.3288,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0255501349,0.1675781909,0.5762,1,0.4224,1,0.282,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.0020326761,0.1641815911,0.5945,1,0.4692,1,0.282,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.1474935548,0.3121919814,.,0,.,0,0.6867,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.052747215,0.2834254784,.,0,0.8132,1,0.3288,1,0.1728,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,15,True,0.1,0.775,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.010108611,0.3374575158,0.9057,1,0.8511,1,0.76,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.1561923937,0.2381240291,.,0,.,0,0.341,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0582743576,0.1727269027,.,0,0.3774,1,0.252,1,0.0798,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,-0.002489749,0.1259168094,0.4086,1,0.3462,1,0.2052,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.083856102,0.2472394056,.,0,0.9907,1,0.2844,1,0.1428,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.0386650544,0.1608836327,0.637,1,0.393,1,0.252,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0402996497,0.2046538389,0.7628,1,0.6212,1,0.4958,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.1005799013,0.173297671,.,0,.,0,0.1584,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.0877275261,0.2695092057,.,0,0.8828,1,0.4361,1,0.2165,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.1161073814,0.229857484,.,0,.,0,0.315,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,16,True,0.2,0.525,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.0416590594,0.2213312284,0.6391,1,0.4728,1,0.4104,1,0.1272,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.0773752542,0.3211988084,.,0,0.9469,1,0.577,1,0.2352,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.1423147519,0.3655280493,.,0,.,0,0.7405,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.1872430467,0.3734499634,.,0,.,0,0.9259,1,0.2664,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.2012198702,0.2824935324,.,0,.,0,0.3756,1,0.1104,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.1014255922,0.3257636156,.,0,.,0,0.6861,1,0.2196,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.1184276154,0.3517193965,.,0,.,0,0.8866,1,0.204,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.2796043126,0.6192830025,.,0,.,0,.,0,0.7229,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.2897123685,0.5014826434,.,0,.,0,.,0,0.6675,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.3673471727,0.5760984339,.,0,.,0,.,0,0.6311,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,17,True,0.25,0.6,3,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.2233866747,0.5102344917,.,0,.,0,.,0,0.4692,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,18,True,0.325,0.5,1.5,0.8,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.0594276884,0.2702763866,.,0,0.9044,1,0.3288,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,18,True,0.325,0.5,1.5,0.8,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0834422525,0.2010523054,.,0,0.8867,1,0.3294,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,18,True,0.325,0.5,1.5,0.8,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0809121007,0.2820264588,.,0,0.9668,1,0.7402,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,18,True,0.325,0.5,1.5,0.8,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.0833763585,0.2104398751,.,0,0.7946,1,0.2664,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,18,True,0.325,0.5,1.5,0.8,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.0753140445,0.192400812,0.7949,1,0.7403,1,0.3756,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
